opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-02538,2025-08-21T00:58:00,analyst30@example.com,West,healthcare,SMB,data_platform,proposal,5435.13,82,48,4,True,0.224,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00155,2025-09-17T09:03:00,analyst41@example.com,West,healthcare,SMB,data_platform,negotiation,17024.65,72,30,1,True,0.192,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer155@example.com.,won,16127.52,Good product fit and timely stakeholder engagement.
OPP-01687,2025-05-30T07:10:00,analyst34@example.com,Northeast,technology,SMB,automation,qualification,5000.0,13,87,3,False,0.016,False,The opportunity remains active but timing depends on the next planning cycle.,won,4930.0,Successful technical evaluation with approved budget.
OPP-00626,2025-05-13T23:49:00,analyst56@example.com,Northeast,healthcare,Mid-Market,data_platform,discovery,12856.63,136,51,10,True,0.243,True,The customer delayed the project and has not confirmed a decision timeline.,won,13210.13,Strong executive sponsorship and clear ROI case.
OPP-02882,2025-08-23T05:00:00,analyst32@example.com,South,financial_services,SMB,automation,proposal,22382.0,120,46,7,True,0.022,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer139@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01347,2025-08-17T22:41:00,analyst36@example.com,West,retail,Enterprise,analytics,proposal,25147.47,143,65,3,False,0.073,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00570,2026-01-22T14:28:00,analyst00@example.com,Midwest,financial_services,SMB,analytics,negotiation,30871.99,50,19,6,False,0.172,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02939,2025-08-05T20:52:00,analyst32@example.com,Northeast,healthcare,Mid-Market,analytics,proposal,17178.55,128,68,9,True,0.074,True,A strong competitor is already deployed and switching costs are a concern.,won,16946.81,Strong executive sponsorship and clear ROI case.
OPP-01759,2026-02-20T13:00:00,analyst49@example.com,South,financial_services,SMB,automation,discovery,133024.42,124,20,3,False,0.231,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01817,2026-01-31T10:46:00,analyst50@example.com,Midwest,retail,Mid-Market,automation,discovery,49998.82,133,73,1,False,0.092,False,Discovery is ongoing and the team requested additional product information.,won,50442.18,Strong executive sponsorship and clear ROI case.
OPP-02066,2025-10-31T14:19:00,analyst14@example.com,Northeast,retail,Enterprise,automation,qualification,64736.64,34,26,1,True,0.203,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00128,2026-01-27T07:06:00,analyst14@example.com,West,retail,SMB,data_platform,qualification,55220.72,101,24,7,False,0.134,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02984,2025-12-13T00:25:00,analyst20@example.com,Northeast,technology,SMB,security,negotiation,48362.91,149,18,5,False,0.142,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02007,2025-03-18T16:43:00,analyst12@example.com,Northeast,retail,SMB,automation,proposal,64143.96,158,27,5,True,0.154,True,A strong competitor is already deployed and switching costs are a concern.,won,64487.28,Strong executive sponsorship and clear ROI case.
OPP-00981,2025-10-24T23:45:00,analyst12@example.com,South,technology,SMB,data_platform,proposal,8291.93,106,64,3,True,0.062,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02981,2025-12-08T12:27:00,analyst17@example.com,Northeast,technology,Mid-Market,automation,negotiation,19594.83,87,92,10,True,0.03,True,The opportunity remains active but timing depends on the next planning cycle.,won,20066.04,Strong executive sponsorship and clear ROI case.
OPP-00191,2025-10-08T14:12:00,analyst20@example.com,West,retail,SMB,security,discovery,31769.04,149,43,10,False,0.145,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01140,2026-02-03T11:44:00,analyst00@example.com,Midwest,financial_services,Mid-Market,security,qualification,78122.69,117,62,4,False,0.272,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00993,2025-12-30T18:19:00,analyst24@example.com,Midwest,healthcare,Mid-Market,security,negotiation,17870.38,5,84,3,True,0.081,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00700,2025-06-21T13:35:00,analyst16@example.com,West,retail,SMB,data_platform,qualification,26674.69,115,70,2,False,0.186,False,The opportunity remains active but timing depends on the next planning cycle.,won,25389.65,Good product fit and timely stakeholder engagement.
OPP-00607,2025-07-10T08:52:00,analyst37@example.com,West,manufacturing,Enterprise,analytics,discovery,35783.8,107,17,2,False,0.072,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00181,2025-09-07T20:35:00,analyst10@example.com,Midwest,manufacturing,SMB,analytics,discovery,81355.95,163,24,7,False,0.14,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer181@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00302,2026-01-29T22:49:00,analyst17@example.com,South,healthcare,Mid-Market,analytics,proposal,23513.23,166,71,3,True,0.054,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02545,2026-01-02T09:47:00,analyst37@example.com,Midwest,technology,Enterprise,automation,qualification,26777.54,54,43,2,True,0.064,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02781,2025-11-20T00:14:00,analyst45@example.com,Midwest,healthcare,SMB,security,proposal,62843.89,24,81,4,True,0.161,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer038@example.com.,won,64342.16,Successful technical evaluation with approved budget.
OPP-01061,2025-01-13T00:10:00,analyst35@example.com,Northeast,healthcare,SMB,automation,discovery,23322.3,101,88,9,False,0.079,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer006@example.com.,won,21810.42,Good product fit and timely stakeholder engagement.
OPP-02953,2025-05-15T21:07:00,analyst46@example.com,West,retail,SMB,data_platform,proposal,48000.11,58,26,8,False,0.147,True,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer210@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02884,2025-08-17T05:44:00,analyst34@example.com,West,retail,Mid-Market,analytics,qualification,7371.56,5,16,8,True,0.085,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02566,2025-12-14T13:38:00,analyst01@example.com,Midwest,technology,Enterprise,analytics,qualification,84661.8,22,63,9,True,0.075,False,Stakeholders are interested but the business case is still being refined.,won,83625.5,Successful technical evaluation with approved budget.
OPP-01070,2026-02-23T21:55:00,analyst44@example.com,Midwest,financial_services,SMB,data_platform,proposal,84134.33,43,26,5,False,0.121,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer015@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02525,2025-02-15T04:20:00,analyst17@example.com,Midwest,technology,SMB,data_platform,proposal,11963.36,147,41,6,False,0.088,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02206,2026-01-16T20:52:00,analyst40@example.com,West,technology,Mid-Market,data_platform,negotiation,12536.8,65,93,10,False,0.208,True,Budget is approved and procurement has provided a target decision date.,won,11659.91,Strong executive sponsorship and clear ROI case.
OPP-01244,2025-12-30T22:11:00,analyst47@example.com,West,healthcare,SMB,security,negotiation,15352.56,135,62,7,True,0.241,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer189@example.com.,won,14187.7,Strong executive sponsorship and clear ROI case.
OPP-00017,2025-07-02T00:50:00,analyst17@example.com,Midwest,financial_services,Mid-Market,security,proposal,37033.21,14,62,9,False,0.12,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02987,2025-06-10T09:54:00,analyst23@example.com,South,retail,SMB,analytics,proposal,53304.58,18,80,8,True,0.142,True,Customer is still comparing alternatives and gathering internal feedback.,won,53961.01,Successful technical evaluation with approved budget.
OPP-00547,2025-01-16T22:44:00,analyst34@example.com,Northeast,healthcare,Enterprise,security,proposal,32756.36,146,76,2,True,0.012,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00659,2025-08-25T03:26:00,analyst32@example.com,South,retail,Mid-Market,analytics,qualification,8324.39,174,66,4,True,0.095,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02710,2025-10-07T22:33:00,analyst31@example.com,Northeast,technology,Mid-Market,automation,negotiation,33945.96,177,58,10,True,0.028,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,31580.35,Strong executive sponsorship and clear ROI case.
OPP-02741,2025-05-08T13:24:00,analyst05@example.com,West,retail,Mid-Market,security,proposal,38192.88,50,78,7,False,0.266,True,Decision makers attended the latest meeting and asked for a final proposal.,won,38425.93,Good product fit and timely stakeholder engagement.
OPP-01505,2025-12-23T07:31:00,analyst23@example.com,South,financial_services,SMB,data_platform,qualification,43538.87,86,59,10,False,0.159,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00960,2025-06-29T13:27:00,analyst48@example.com,South,retail,Mid-Market,analytics,discovery,13621.24,93,59,2,False,0.109,False,Discovery is ongoing and the team requested additional product information.,won,13814.03,Good product fit and timely stakeholder engagement.
OPP-02332,2026-01-12T15:02:00,analyst52@example.com,Northeast,manufacturing,Enterprise,analytics,discovery,16093.36,137,53,8,False,0.076,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00798,2025-03-26T04:31:00,analyst00@example.com,South,manufacturing,SMB,automation,discovery,54374.67,142,97,5,True,0.177,False,A strong competitor is already deployed and switching costs are a concern.,won,52291.85,Successful technical evaluation with approved budget.
OPP-00226,2025-07-12T02:22:00,analyst55@example.com,West,financial_services,Mid-Market,security,proposal,27469.38,102,96,3,False,0.064,True,Budget is approved and procurement has provided a target decision date.,won,27389.45,Strong executive sponsorship and clear ROI case.
OPP-02075,2025-09-22T12:36:00,analyst23@example.com,Midwest,healthcare,Mid-Market,security,discovery,28207.27,62,62,10,False,0.24,False,Stakeholders are interested but the business case is still being refined.,won,26435.46,Successful technical evaluation with approved budget.
OPP-01800,2025-07-17T11:24:00,analyst33@example.com,West,retail,SMB,analytics,discovery,82934.68,112,87,8,False,0.242,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02486,2025-08-02T22:26:00,analyst35@example.com,Midwest,manufacturing,Mid-Market,automation,negotiation,62469.88,35,86,6,False,0.192,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,won,60008.95,Strong executive sponsorship and clear ROI case.
OPP-02969,2026-01-18T06:00:00,analyst05@example.com,Northeast,manufacturing,Mid-Market,automation,qualification,40932.26,143,65,1,False,0.202,False,Discovery is ongoing and the team requested additional product information.,won,38556.83,Good product fit and timely stakeholder engagement.
OPP-02278,2025-08-11T01:11:00,analyst55@example.com,West,retail,Mid-Market,security,discovery,9280.95,177,94,3,False,0.168,True,Decision makers attended the latest meeting and asked for a final proposal.,won,9244.54,Successful technical evaluation with approved budget.
OPP-02086,2025-06-19T04:29:00,analyst34@example.com,Midwest,manufacturing,Enterprise,automation,discovery,16944.4,33,69,8,True,0.105,True,Discovery is ongoing and the team requested additional product information.,won,15787.74,Successful technical evaluation with approved budget.
OPP-01694,2025-01-16T11:53:00,analyst41@example.com,West,retail,SMB,data_platform,proposal,41082.08,44,57,5,False,0.096,True,Discovery is ongoing and the team requested additional product information.,won,39814.4,Successful technical evaluation with approved budget.
OPP-01046,2025-06-06T03:39:00,analyst20@example.com,West,financial_services,Mid-Market,data_platform,negotiation,31642.06,50,62,1,False,0.236,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00470,2025-03-29T23:20:00,analyst14@example.com,Midwest,healthcare,Mid-Market,data_platform,proposal,37053.19,65,98,4,True,0.108,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00955,2025-03-31T03:47:00,analyst43@example.com,Northeast,healthcare,Mid-Market,automation,qualification,48721.39,86,54,3,False,0.016,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer111@example.com.,won,48501.58,Good product fit and timely stakeholder engagement.
OPP-02983,2026-01-04T01:47:00,analyst19@example.com,Northeast,technology,Enterprise,data_platform,qualification,49750.26,43,59,9,False,0.059,False,The opportunity remains active but timing depends on the next planning cycle.,won,50626.93,Successful technical evaluation with approved budget.
OPP-00640,2025-04-26T00:12:00,analyst13@example.com,Midwest,financial_services,Enterprise,analytics,proposal,29027.81,125,19,0,False,0.059,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02784,2025-06-06T02:53:00,analyst48@example.com,West,retail,SMB,data_platform,negotiation,44160.67,157,72,7,False,0.09,True,Decision makers attended the latest meeting and asked for a final proposal.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01219,2025-09-01T22:12:00,analyst22@example.com,Midwest,manufacturing,Mid-Market,automation,discovery,17263.66,72,26,4,False,0.007,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01159,2025-02-04T14:10:00,analyst19@example.com,Northeast,technology,Mid-Market,analytics,discovery,67585.77,77,43,1,True,0.191,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01416,2025-06-15T10:03:00,analyst48@example.com,South,financial_services,Mid-Market,automation,discovery,15015.27,93,28,3,False,0.021,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer150@example.com.,won,14325.67,Good product fit and timely stakeholder engagement.
OPP-02719,2025-02-07T11:18:00,analyst40@example.com,South,technology,Enterprise,analytics,qualification,16787.49,101,46,7,True,0.195,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01528,2025-04-24T20:06:00,analyst46@example.com,Northeast,financial_services,SMB,automation,negotiation,40641.32,55,35,7,True,0.194,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02927,2025-04-24T22:03:00,analyst20@example.com,West,retail,SMB,data_platform,discovery,60395.62,119,65,2,True,0.07,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer184@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01301,2025-06-19T20:08:00,analyst47@example.com,West,manufacturing,SMB,data_platform,proposal,37033.52,56,92,7,False,0.081,True,Budget is approved and procurement has provided a target decision date. Primary contact: buyer035@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02872,2025-05-02T17:57:00,analyst22@example.com,South,retail,Mid-Market,data_platform,proposal,13009.7,178,52,7,False,0.074,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01604,2025-09-01T18:54:00,analyst08@example.com,Midwest,financial_services,SMB,security,negotiation,44077.55,131,73,0,True,0.157,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00161,2025-04-06T08:28:00,analyst47@example.com,Midwest,manufacturing,SMB,data_platform,negotiation,33685.85,53,78,8,True,0.137,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer161@example.com.,won,31737.5,Good product fit and timely stakeholder engagement.
OPP-01705,2025-12-24T14:38:00,analyst52@example.com,Midwest,manufacturing,SMB,security,proposal,115711.13,142,38,2,False,0.221,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00957,2025-10-19T19:50:00,analyst45@example.com,West,healthcare,SMB,security,qualification,28019.44,46,97,10,True,0.148,False,Stakeholders are interested but the business case is still being refined.,won,27557.22,Strong executive sponsorship and clear ROI case.
OPP-02921,2026-03-06T17:54:00,analyst14@example.com,West,manufacturing,SMB,automation,proposal,14446.28,110,42,5,True,0.1,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,14231.45,Good product fit and timely stakeholder engagement.
OPP-00878,2025-03-03T06:33:00,analyst23@example.com,South,technology,SMB,analytics,discovery,65244.77,48,28,1,True,0.235,False,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer034@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01920,2025-01-27T19:17:00,analyst39@example.com,Midwest,financial_services,SMB,analytics,qualification,67280.43,8,88,4,True,0.162,True,Stakeholders are interested but the business case is still being refined.,won,67969.91,Good product fit and timely stakeholder engagement.
OPP-01885,2025-03-05T13:35:00,analyst04@example.com,South,retail,Enterprise,automation,proposal,35949.47,31,93,1,False,0.225,True,Technical evaluation is progressing well and the customer requested implementation details. Primary contact: buyer197@example.com.,won,34227.72,Successful technical evaluation with approved budget.
OPP-02201,2025-11-07T12:03:00,analyst35@example.com,Northeast,healthcare,SMB,automation,proposal,74515.59,149,26,10,False,0.174,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer091@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00099,2026-03-04T15:36:00,analyst42@example.com,West,healthcare,Enterprise,automation,discovery,11589.47,93,71,10,True,0.134,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer099@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02833,2025-03-14T02:57:00,analyst40@example.com,South,financial_services,Mid-Market,security,discovery,37175.54,112,15,1,True,0.176,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer090@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02558,2025-06-19T16:26:00,analyst50@example.com,West,healthcare,SMB,data_platform,proposal,27743.89,88,22,7,False,0.179,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00254,2025-03-02T10:34:00,analyst26@example.com,Northeast,healthcare,Mid-Market,automation,discovery,37438.7,177,65,7,False,0.161,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer043@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00104,2025-08-15T18:44:00,analyst47@example.com,Midwest,financial_services,SMB,security,qualification,11989.01,7,48,10,True,0.066,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01446,2025-12-26T14:59:00,analyst21@example.com,Northeast,healthcare,SMB,security,qualification,58913.54,128,83,5,True,0.152,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,57490.53,Successful technical evaluation with approved budget.
OPP-01444,2025-04-27T06:24:00,analyst19@example.com,Northeast,financial_services,SMB,automation,discovery,28706.77,9,56,1,False,0.05,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer178@example.com.,won,26874.86,Strong executive sponsorship and clear ROI case.
OPP-01649,2025-08-31T10:47:00,analyst53@example.com,Northeast,manufacturing,SMB,analytics,negotiation,65702.18,43,54,2,False,0.096,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00587,2026-01-19T08:33:00,analyst17@example.com,Northeast,manufacturing,Enterprise,data_platform,qualification,46496.53,113,42,9,False,0.279,False,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer165@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00628,2025-12-12T07:49:00,analyst01@example.com,Midwest,manufacturing,Mid-Market,data_platform,negotiation,9795.6,87,35,3,False,0.22,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01697,2025-02-07T08:03:00,analyst44@example.com,South,healthcare,Mid-Market,security,proposal,59268.08,135,21,8,False,0.172,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer009@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02102,2025-11-20T14:17:00,analyst50@example.com,Midwest,healthcare,SMB,security,discovery,68171.01,160,38,4,False,0.024,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02200,2025-09-11T02:18:00,analyst34@example.com,Midwest,technology,Mid-Market,analytics,proposal,20134.15,10,18,4,False,0.166,True,The customer delayed the project and has not confirmed a decision timeline.,won,18656.27,Successful technical evaluation with approved budget.
OPP-00404,2025-11-04T16:03:00,analyst05@example.com,West,manufacturing,Enterprise,data_platform,discovery,15329.44,92,52,5,False,0.145,False,Discovery is ongoing and the team requested additional product information.,won,15551.06,Good product fit and timely stakeholder engagement.
OPP-01155,2026-01-29T05:46:00,analyst15@example.com,Midwest,financial_services,Mid-Market,analytics,negotiation,9692.48,126,15,0,True,0.165,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02256,2025-09-06T09:28:00,analyst33@example.com,South,manufacturing,SMB,security,proposal,40678.45,49,20,7,True,0.084,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01683,2025-07-06T23:40:00,analyst30@example.com,West,financial_services,SMB,data_platform,proposal,20127.79,38,76,2,False,0.172,True,Technical evaluation is progressing well and the customer requested implementation details.,won,20296.76,Successful technical evaluation with approved budget.
OPP-02057,2025-08-01T16:47:00,analyst05@example.com,South,financial_services,Mid-Market,automation,qualification,37162.8,49,56,4,True,0.083,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02850,2025-10-30T04:04:00,analyst00@example.com,Northeast,manufacturing,Enterprise,automation,negotiation,15003.43,141,96,5,True,0.102,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,13946.15,Good product fit and timely stakeholder engagement.
OPP-00453,2025-01-01T09:29:00,analyst54@example.com,South,technology,Mid-Market,data_platform,qualification,16130.18,46,26,8,True,0.211,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02302,2025-03-11T12:47:00,analyst22@example.com,South,technology,SMB,analytics,qualification,21951.84,11,79,10,True,0.174,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01328,2026-01-02T14:32:00,analyst17@example.com,Northeast,financial_services,SMB,security,proposal,29931.67,147,93,0,False,0.209,True,Budget is approved and procurement has provided a target decision date.,won,29494.34,Strong executive sponsorship and clear ROI case.
OPP-02050,2026-02-15T13:33:00,analyst55@example.com,Northeast,technology,SMB,data_platform,discovery,9094.34,133,82,9,False,0.102,True,Budget is approved and procurement has provided a target decision date.,won,9261.22,Good product fit and timely stakeholder engagement.
OPP-00881,2026-03-07T06:30:00,analyst26@example.com,Northeast,retail,Mid-Market,security,proposal,45772.33,53,63,9,True,0.167,True,Discovery is ongoing and the team requested additional product information.,won,45505.82,Successful technical evaluation with approved budget.
OPP-02924,2025-04-14T20:59:00,analyst17@example.com,Northeast,healthcare,SMB,security,proposal,23360.93,20,82,4,False,0.088,True,Budget is approved and procurement has provided a target decision date.,won,22821.15,Good product fit and timely stakeholder engagement.
OPP-00624,2025-02-23T12:43:00,analyst54@example.com,Northeast,manufacturing,SMB,data_platform,qualification,29110.22,63,46,9,False,0.134,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02394,2025-01-14T22:00:00,analyst00@example.com,Midwest,financial_services,Mid-Market,data_platform,proposal,44875.63,170,33,2,False,0.276,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer073@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02792,2026-02-09T15:46:00,analyst56@example.com,Northeast,technology,SMB,data_platform,proposal,35108.43,16,75,1,False,0.243,True,Executive sponsor is engaged and the buying team confirmed a clear business need. Primary contact: buyer049@example.com.,won,33235.48,Strong executive sponsorship and clear ROI case.
OPP-01788,2025-07-24T02:54:00,analyst21@example.com,Midwest,retail,Mid-Market,analytics,qualification,75769.21,131,51,10,False,0.184,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer100@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00263,2025-04-07T02:55:00,analyst35@example.com,South,healthcare,SMB,analytics,qualification,45577.06,12,55,6,False,0.085,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01635,2025-06-17T19:55:00,analyst39@example.com,Northeast,financial_services,Enterprise,security,proposal,23943.74,28,36,1,True,0.121,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,24302.48,Strong executive sponsorship and clear ROI case.
OPP-01439,2025-09-08T13:26:00,analyst14@example.com,South,healthcare,SMB,analytics,proposal,19441.71,5,66,9,True,0.037,True,Discovery is ongoing and the team requested additional product information.,won,18178.38,Strong executive sponsorship and clear ROI case.
OPP-02199,2025-02-16T00:22:00,analyst33@example.com,South,retail,SMB,data_platform,qualification,13515.21,174,42,10,True,0.254,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer089@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01970,2025-09-11T13:54:00,analyst32@example.com,Northeast,healthcare,Mid-Market,automation,qualification,13280.53,147,98,8,True,0.1,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,12861.55,Strong executive sponsorship and clear ROI case.
OPP-02521,2026-02-16T09:53:00,analyst13@example.com,Midwest,technology,SMB,analytics,proposal,8420.1,132,100,4,False,0.128,True,Decision makers attended the latest meeting and asked for a final proposal. Primary contact: buyer200@example.com.,won,8534.34,Successful technical evaluation with approved budget.
OPP-01803,2025-09-07T13:56:00,analyst36@example.com,South,retail,SMB,security,discovery,42983.85,115,90,2,False,0.233,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00641,2025-08-30T18:48:00,analyst14@example.com,West,financial_services,SMB,automation,proposal,44593.89,33,35,0,False,0.086,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer008@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02386,2025-02-01T16:22:00,analyst49@example.com,Northeast,retail,SMB,security,proposal,28051.45,92,60,0,False,0.007,True,Customer is still comparing alternatives and gathering internal feedback.,won,27499.51,Strong executive sponsorship and clear ROI case.
OPP-02599,2025-08-12T07:27:00,analyst34@example.com,West,manufacturing,SMB,security,discovery,10224.64,23,74,5,True,0.208,True,The opportunity remains active but timing depends on the next planning cycle.,won,9869.48,Strong executive sponsorship and clear ROI case.
OPP-02836,2025-03-12T06:57:00,analyst43@example.com,West,healthcare,Mid-Market,analytics,discovery,32526.79,138,74,1,True,0.054,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
