opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-01409,2025-06-12 21:35:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,automation,proposal,34085.38,174,24,10,True,0.15,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02238,2025-02-26 22:55:00,[REDACTED_EMAIL],South,manufacturing,SMB,data_platform,discovery,19778.11,109,76,6,True,0.155,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,18321.98,Successful technical evaluation with approved budget.
OPP-01497,2026-01-22 21:22:00,[REDACTED_EMAIL],Northeast,healthcare,SMB,security,qualification,32113.63,71,47,9,False,0.023,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02039,2025-01-28 08:48:00,[REDACTED_EMAIL],South,healthcare,SMB,analytics,qualification,22368.35,106,37,2,False,0.264,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01530,2025-12-15 02:49:00,[REDACTED_EMAIL],Northeast,technology,SMB,security,qualification,22452.19,125,65,1,False,0.03,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01664,2026-02-01 18:25:00,[REDACTED_EMAIL],West,retail,SMB,automation,discovery,30526.17,84,26,7,True,0.167,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01355,2025-06-18 04:11:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,security,proposal,61007.5,64,44,8,True,0.159,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02930,2025-12-17 09:35:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,automation,qualification,23831.43,143,21,9,False,0.225,False,Engagement has slowed and the proposal has not received internal sponsorship.,won,23836.12,Strong executive sponsorship and clear ROI case.
OPP-02950,2025-05-18 01:02:00,[REDACTED_EMAIL],Midwest,financial_services,SMB,analytics,negotiation,115118.42,16,19,4,True,0.042,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01644,2025-01-25 23:30:00,[REDACTED_EMAIL],South,technology,Enterprise,security,negotiation,8139.92,42,56,2,True,0.269,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01052,2025-04-08 20:42:00,[REDACTED_EMAIL],West,manufacturing,SMB,automation,discovery,35252.44,62,31,7,True,0.182,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00796,2025-04-13 01:39:00,[REDACTED_EMAIL],Northeast,manufacturing,Enterprise,analytics,qualification,31100.86,142,26,4,True,0.154,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02694,2025-02-25 21:23:00,[REDACTED_EMAIL],West,retail,SMB,automation,negotiation,18836.57,176,92,7,True,0.191,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,17736.34,Strong executive sponsorship and clear ROI case.
OPP-01598,2026-01-10 21:33:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,data_platform,proposal,21665.54,85,30,6,False,0.154,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02605,2025-07-01 13:55:00,[REDACTED_EMAIL],Midwest,technology,Mid-Market,security,discovery,22588.12,114,43,8,False,0.075,False,The opportunity remains active but timing depends on the next planning cycle.,won,22772.92,Good product fit and timely stakeholder engagement.
OPP-02730,2025-08-14 19:38:00,[REDACTED_EMAIL],Northeast,technology,SMB,analytics,negotiation,14519.51,117,50,1,True,0.047,True,The customer delayed the project and has not confirmed a decision timeline.,won,14619.28,Good product fit and timely stakeholder engagement.
OPP-02626,2025-06-29 07:09:00,[REDACTED_EMAIL],West,healthcare,SMB,security,proposal,12853.59,104,93,7,False,0.184,True,Technical evaluation is progressing well and the customer requested implementation details.,won,12908.06,Good product fit and timely stakeholder engagement.
OPP-01820,2025-04-01 18:33:00,[REDACTED_EMAIL],Northeast,technology,SMB,security,proposal,32404.83,163,55,10,False,0.234,True,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01723,2025-08-04 21:14:00,[REDACTED_EMAIL],Midwest,healthcare,Enterprise,analytics,proposal,37544.12,68,98,1,False,0.059,True,Budget is approved and procurement has provided a target decision date.,won,36133.5,Strong executive sponsorship and clear ROI case.
OPP-01184,2026-01-03 08:18:00,[REDACTED_EMAIL],South,retail,SMB,automation,qualification,11471.91,140,53,7,True,0.231,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02573,2025-03-28 06:51:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,security,qualification,15955.74,157,56,4,False,0.272,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01060,2025-01-10 02:23:00,[REDACTED_EMAIL],West,technology,Enterprise,analytics,discovery,43821.24,99,48,5,False,0.213,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00541,2025-11-03 05:00:00,[REDACTED_EMAIL],Midwest,financial_services,Mid-Market,data_platform,proposal,10802.09,132,75,5,False,0.275,True,Technical evaluation is progressing well and the customer requested implementation details.,won,10836.0,Successful technical evaluation with approved budget.
OPP-01679,2025-10-22 03:27:00,[REDACTED_EMAIL],Midwest,retail,Enterprise,data_platform,discovery,88097.07,58,58,0,False,0.255,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02797,2025-06-02 06:39:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,security,discovery,38957.74,85,42,5,False,0.16,False,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02894,2025-07-31 15:01:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,automation,qualification,19002.76,173,59,4,False,0.255,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02533,2025-03-08 12:15:00,[REDACTED_EMAIL],Midwest,technology,Mid-Market,analytics,discovery,44350.91,131,50,3,True,0.063,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01758,2025-12-28 23:11:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,automation,negotiation,53898.97,107,60,9,True,0.239,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01924,2025-06-02 16:16:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,automation,proposal,67273.82,117,49,0,True,0.175,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00096,2025-04-21 14:27:00,[REDACTED_EMAIL],West,healthcare,Enterprise,automation,proposal,31917.78,166,94,6,True,0.191,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: [REDACTED_EMAIL].,won,30465.72,Successful technical evaluation with approved budget.
OPP-01021,2025-02-18 19:13:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,data_platform,proposal,10928.65,83,36,10,False,0.039,True,The customer delayed the project and has not confirmed a decision timeline.,won,10155.38,Good product fit and timely stakeholder engagement.
OPP-00564,2025-05-10 00:26:00,[REDACTED_EMAIL],West,retail,SMB,security,proposal,78012.95,155,80,1,True,0.002,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02791,2025-12-05 18:23:00,[REDACTED_EMAIL],Northeast,manufacturing,Mid-Market,automation,proposal,28005.37,68,33,1,True,0.239,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00864,2026-02-19 13:43:00,[REDACTED_EMAIL],Northeast,manufacturing,Mid-Market,automation,qualification,21078.33,156,39,5,False,0.098,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01485,2025-10-22 21:30:00,[REDACTED_EMAIL],South,financial_services,Enterprise,security,discovery,39678.62,139,72,0,False,0.064,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01882,2025-04-15 19:52:00,[REDACTED_EMAIL],Midwest,manufacturing,Enterprise,analytics,qualification,88972.51,91,49,0,True,0.016,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01039,2025-07-17 08:52:00,[REDACTED_EMAIL],Midwest,financial_services,SMB,data_platform,discovery,44294.24,39,77,3,True,0.04,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00207,2025-04-14 06:41:00,[REDACTED_EMAIL],West,technology,Mid-Market,automation,qualification,14818.2,144,52,10,True,0.19,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00393,2025-03-31 21:10:00,[REDACTED_EMAIL],West,manufacturing,SMB,automation,qualification,77292.49,158,47,10,True,0.098,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02843,2025-01-17 12:20:00,[REDACTED_EMAIL],Midwest,technology,SMB,data_platform,qualification,37138.07,122,82,3,False,0.254,False,The opportunity remains active but timing depends on the next planning cycle.,won,36390.97,Good product fit and timely stakeholder engagement.
OPP-00871,2025-05-08 18:00:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,security,qualification,28766.92,31,46,0,True,0.064,True,The opportunity remains active but timing depends on the next planning cycle.,won,29000.3,Strong executive sponsorship and clear ROI case.
OPP-00398,2025-07-19 21:07:00,[REDACTED_EMAIL],Midwest,manufacturing,Enterprise,data_platform,qualification,46452.81,69,86,7,True,0.12,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02815,2025-11-18 21:17:00,[REDACTED_EMAIL],South,retail,SMB,data_platform,proposal,143861.58,32,33,5,False,0.119,True,A strong competitor is already deployed and switching costs are a concern.,won,147089.52,Good product fit and timely stakeholder engagement.
OPP-02888,2025-08-24 11:35:00,[REDACTED_EMAIL],West,retail,SMB,security,proposal,19414.2,21,30,8,True,0.012,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01029,2025-05-17 21:20:00,[REDACTED_EMAIL],West,healthcare,Mid-Market,data_platform,proposal,11143.85,33,90,0,True,0.02,True,Customer is still comparing alternatives and gathering internal feedback.,won,10900.58,Successful technical evaluation with approved budget.
OPP-02691,2025-01-22 16:59:00,[REDACTED_EMAIL],South,financial_services,SMB,analytics,discovery,35569.47,161,52,8,False,0.194,True,The opportunity remains active but timing depends on the next planning cycle.,won,35044.14,Strong executive sponsorship and clear ROI case.
OPP-01486,2025-01-27 16:44:00,[REDACTED_EMAIL],Midwest,technology,SMB,security,qualification,5400.83,120,59,3,False,0.197,False,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02661,2026-01-31 11:13:00,[REDACTED_EMAIL],South,healthcare,SMB,security,discovery,13411.91,169,28,10,False,0.253,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00961,2025-12-12 06:10:00,[REDACTED_EMAIL],Midwest,financial_services,Mid-Market,data_platform,negotiation,110474.48,65,33,2,True,0.194,True,A strong competitor is already deployed and switching costs are a concern. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01571,2026-02-04 10:59:00,[REDACTED_EMAIL],Midwest,financial_services,SMB,automation,negotiation,15105.19,35,45,8,False,0.243,True,Stakeholders are interested but the business case is still being refined.,won,14429.26,Strong executive sponsorship and clear ROI case.
OPP-02774,2026-01-12 01:54:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,automation,discovery,27980.26,55,63,3,True,0.073,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01896,2026-01-15 18:20:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,automation,negotiation,100999.91,130,79,5,False,0.269,True,Decision makers attended the latest meeting and asked for a final proposal.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02732,2025-02-16 02:13:00,[REDACTED_EMAIL],West,financial_services,Mid-Market,automation,qualification,28405.43,66,54,5,False,0.087,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02147,2025-04-17 05:02:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,analytics,negotiation,121948.48,131,48,10,False,0.274,True,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,won,118535.19,Strong executive sponsorship and clear ROI case.
OPP-00805,2026-01-09 20:58:00,[REDACTED_EMAIL],Midwest,healthcare,Enterprise,analytics,qualification,98026.85,99,58,8,False,0.082,False,Stakeholders are interested but the business case is still being refined.,won,99491.3,Successful technical evaluation with approved budget.
OPP-01752,2025-05-16 06:00:00,[REDACTED_EMAIL],South,healthcare,SMB,security,discovery,64329.88,175,83,9,False,0.166,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02455,2025-02-14 18:32:00,[REDACTED_EMAIL],South,technology,Mid-Market,analytics,discovery,27249.92,35,42,5,True,0.215,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00503,2025-10-16 13:15:00,[REDACTED_EMAIL],Northeast,retail,Mid-Market,analytics,proposal,48334.08,121,85,6,True,0.24,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,48209.47,Good product fit and timely stakeholder engagement.
OPP-00780,2025-10-11 04:30:00,[REDACTED_EMAIL],Northeast,technology,Mid-Market,automation,qualification,86968.95,6,81,4,False,0.204,False,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,won,85878.22,Strong executive sponsorship and clear ROI case.
OPP-01864,2025-06-04 13:07:00,[REDACTED_EMAIL],Northeast,retail,SMB,automation,discovery,13804.67,39,26,5,True,0.055,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00201,2025-08-08 15:03:00,[REDACTED_EMAIL],South,financial_services,SMB,automation,negotiation,38970.48,15,69,4,False,0.036,True,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,won,38411.52,Successful technical evaluation with approved budget.
OPP-02183,2025-02-22 04:53:00,[REDACTED_EMAIL],South,retail,Enterprise,security,negotiation,34585.6,131,27,5,False,0.206,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02089,2025-09-16 04:27:00,[REDACTED_EMAIL],Midwest,manufacturing,Mid-Market,analytics,proposal,9351.34,64,81,5,True,0.261,True,Discovery is ongoing and the team requested additional product information.,won,9103.49,Good product fit and timely stakeholder engagement.
OPP-02279,2026-01-25 06:46:00,[REDACTED_EMAIL],West,financial_services,SMB,security,proposal,11834.13,109,67,7,False,0.238,True,Discovery is ongoing and the team requested additional product information.,won,11157.68,Successful technical evaluation with approved budget.
OPP-01797,2026-01-30 10:19:00,[REDACTED_EMAIL],Northeast,retail,SMB,automation,negotiation,38960.31,61,18,0,True,0.175,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00379,2025-11-19 07:01:00,[REDACTED_EMAIL],Northeast,manufacturing,Enterprise,security,discovery,46008.21,82,55,5,True,0.078,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02337,2025-11-12 10:21:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,data_platform,proposal,43220.95,72,32,0,False,0.044,True,The customer delayed the project and has not confirmed a decision timeline.,won,44441.92,Strong executive sponsorship and clear ROI case.
OPP-00419,2025-03-11 21:34:00,[REDACTED_EMAIL],West,retail,Mid-Market,analytics,discovery,65611.83,81,65,9,False,0.238,False,Stakeholders are interested but the business case is still being refined.,won,65404.33,Strong executive sponsorship and clear ROI case.
OPP-01699,2025-06-23 04:14:00,[REDACTED_EMAIL],Northeast,retail,SMB,data_platform,proposal,13334.86,146,40,9,True,0.03,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,won,13306.83,Good product fit and timely stakeholder engagement.
OPP-00392,2025-01-02 01:29:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,analytics,negotiation,28350.26,41,62,8,False,0.219,True,Stakeholders are interested but the business case is still being refined.,won,27491.01,Good product fit and timely stakeholder engagement.
OPP-02641,2025-06-21 03:21:00,[REDACTED_EMAIL],Northeast,technology,Mid-Market,automation,negotiation,48124.86,158,44,8,True,0.077,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01523,2025-12-04 03:43:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,data_platform,proposal,81457.77,67,21,9,True,0.001,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01163,2025-10-16 20:33:00,[REDACTED_EMAIL],Northeast,financial_services,Mid-Market,analytics,proposal,21497.37,129,86,7,True,0.254,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01496,2025-02-10 15:53:00,[REDACTED_EMAIL],West,technology,Mid-Market,security,discovery,23400.61,171,22,5,True,0.259,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02696,2025-12-15 23:01:00,[REDACTED_EMAIL],South,retail,Enterprise,security,qualification,39753.91,108,48,10,True,0.08,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02028,2026-01-01 18:38:00,[REDACTED_EMAIL],South,retail,Mid-Market,automation,qualification,26582.88,5,69,3,False,0.232,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01153,2025-05-02 13:04:00,[REDACTED_EMAIL],South,healthcare,Enterprise,analytics,proposal,26841.02,160,24,7,False,0.274,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01368,2026-02-08 22:32:00,[REDACTED_EMAIL],West,financial_services,Enterprise,security,discovery,63976.48,114,37,10,True,0.038,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02569,2025-04-12 01:17:00,[REDACTED_EMAIL],South,technology,Enterprise,automation,negotiation,48738.34,139,21,5,False,0.265,True,A strong competitor is already deployed and switching costs are a concern.,won,48328.61,Successful technical evaluation with approved budget.
OPP-00065,2025-02-01 03:17:00,[REDACTED_EMAIL],Midwest,technology,SMB,analytics,qualification,20903.41,40,47,4,True,0.002,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02063,2025-05-16 13:41:00,[REDACTED_EMAIL],Northeast,healthcare,SMB,security,proposal,17154.56,111,43,5,False,0.024,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,won,16065.38,Strong executive sponsorship and clear ROI case.
OPP-01181,2025-02-26 16:25:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,data_platform,discovery,27132.96,31,81,3,False,0.196,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00493,2025-10-20 06:55:00,[REDACTED_EMAIL],South,healthcare,SMB,data_platform,proposal,23398.56,122,48,7,False,0.214,True,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00380,2025-07-08 16:56:00,[REDACTED_EMAIL],Midwest,retail,Mid-Market,data_platform,qualification,30445.46,37,81,8,True,0.026,False,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02236,2025-02-20 18:28:00,[REDACTED_EMAIL],Northeast,retail,SMB,automation,discovery,5000.0,56,99,10,True,0.071,True,Discovery is ongoing and the team requested additional product information.,won,4790.54,Good product fit and timely stakeholder engagement.
OPP-00764,2025-12-11 22:15:00,[REDACTED_EMAIL],South,technology,Enterprise,automation,qualification,48330.45,128,70,6,True,0.18,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02265,2025-12-16 00:25:00,[REDACTED_EMAIL],West,healthcare,SMB,data_platform,discovery,19270.38,167,34,8,True,0.003,False,The customer delayed the project and has not confirmed a decision timeline.,won,19828.85,Successful technical evaluation with approved budget.
OPP-00792,2025-11-11 18:38:00,[REDACTED_EMAIL],Midwest,financial_services,SMB,automation,qualification,46158.19,80,73,0,False,0.063,True,Technical evaluation is progressing well and the customer requested implementation details.,won,46703.88,Successful technical evaluation with approved budget.
OPP-01077,2026-03-05 13:25:00,[REDACTED_EMAIL],Northeast,retail,SMB,security,proposal,14198.3,33,68,1,True,0.155,True,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00879,2025-07-09 16:27:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,security,negotiation,26417.2,142,79,10,False,0.081,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00338,2025-01-24 08:13:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,analytics,proposal,42317.26,131,74,3,True,0.139,True,The customer delayed the project and has not confirmed a decision timeline.,won,41476.34,Good product fit and timely stakeholder engagement.
OPP-02768,2025-08-08 19:00:00,[REDACTED_EMAIL],West,technology,SMB,analytics,qualification,90033.2,36,82,6,True,0.205,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02344,2025-11-22 20:19:00,[REDACTED_EMAIL],West,technology,Mid-Market,security,proposal,14383.89,143,52,3,True,0.173,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01017,2025-05-11 03:19:00,[REDACTED_EMAIL],West,manufacturing,Enterprise,security,proposal,22787.27,14,63,2,False,0.035,True,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01276,2025-09-30 08:47:00,[REDACTED_EMAIL],South,financial_services,Mid-Market,data_platform,negotiation,135363.21,176,15,4,False,0.272,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00456,2025-09-01 04:38:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,automation,discovery,26060.47,159,46,1,True,0.149,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00816,2025-11-27 06:38:00,[REDACTED_EMAIL],Midwest,manufacturing,Mid-Market,analytics,qualification,17099.28,9,92,0,False,0.278,False,The opportunity remains active but timing depends on the next planning cycle.,won,17489.93,Strong executive sponsorship and clear ROI case.
OPP-02318,2025-09-28 06:34:00,[REDACTED_EMAIL],Midwest,technology,SMB,analytics,proposal,20646.98,38,53,6,False,0.112,True,Customer is still comparing alternatives and gathering internal feedback.,won,19146.32,Strong executive sponsorship and clear ROI case.
OPP-00996,2025-12-04 16:16:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,automation,qualification,21441.07,110,42,0,True,0.089,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01982,2025-12-24 03:30:00,[REDACTED_EMAIL],South,technology,Mid-Market,automation,negotiation,32004.19,70,27,2,True,0.25,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00202,2025-08-31 00:05:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,analytics,proposal,21366.8,52,81,1,False,0.045,True,Decision makers attended the latest meeting and asked for a final proposal. Primary contact: [REDACTED_EMAIL].,won,21733.75,Strong executive sponsorship and clear ROI case.
OPP-00162,2025-08-09 01:43:00,[REDACTED_EMAIL],Midwest,financial_services,Enterprise,data_platform,qualification,6750.69,41,29,8,False,0.269,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01580,2025-05-31 23:47:00,[REDACTED_EMAIL],West,retail,SMB,data_platform,qualification,9650.23,178,88,9,True,0.043,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02778,2025-02-18 10:17:00,[REDACTED_EMAIL],Northeast,retail,Mid-Market,analytics,negotiation,27390.96,35,15,3,True,0.049,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02450,2025-02-14 01:04:00,[REDACTED_EMAIL],West,healthcare,Mid-Market,security,proposal,36795.32,153,57,1,False,0.033,True,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00703,2025-05-22 00:05:00,[REDACTED_EMAIL],South,manufacturing,Mid-Market,automation,discovery,27254.07,135,27,6,False,0.175,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01501,2025-06-25 09:17:00,[REDACTED_EMAIL],South,financial_services,SMB,analytics,proposal,64451.79,92,32,8,True,0.248,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01130,2025-10-23 09:49:00,[REDACTED_EMAIL],South,retail,SMB,automation,discovery,5000.0,57,44,7,True,0.207,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02614,2026-02-12 00:00:00,[REDACTED_EMAIL],West,retail,SMB,analytics,negotiation,19858.56,22,50,3,False,0.034,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01022,2025-08-04 17:25:00,[REDACTED_EMAIL],Northeast,healthcare,Enterprise,analytics,discovery,33215.04,121,54,4,True,0.214,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
